archetype #,Feature Name,P value (Hypergeom.),Significant after Benjamini-Hochberg correction?,Is first bin maximal?
3,anatomic treatment site: Distant Recurrence,Local Recurrence,Primary Tumor Field,1,0,0
3,anatomic treatment site: Distant Recurrence,Primary Tumor Field,1,0,0
3,anatomic treatment site: Distant site,Primary Tumor Field,1,0,0
3,anatomic treatment site: Primary Tumor Field,Regional site,1,0,0
3,anatomic treatment site: Regional site,1,0,0
3,radiation treatment ongoing: YES,1,0,0
3,radiation type: EXTERNAL BEAM,IMPLANTS,1,0,0
3,radiation type: External,1,0,0
3,radiation type: OTHER: SPECIFY IN NOTES,1,0,0
3,radiation regimen indication: ADJUVANT,PALLIATIVE,1,0,0
3,radiation regimen indication: ADJUVANT,PROGRESSION,RECURRENCE,1,0,0
3,radiation regimen indication: PALLIATIVE,1,0,0
3,PAM50 sample type: metastatic,1,0,0
3,PAM50 sample type: tumor-adjacent normal,1,0,0
3,PAM50: Her2,1,0,0
3,PAM50: LumB,1,0,0
4,sample type: Solid Tissue Normal,0,1,0
4,tumor necrosis percent: NA,0,1,1
4,tumor nuclei percent: NA,0,1,1
4,method of normal sample procurement: Tumor Resection,0,1,1
4,section location: TOP,2.7661e-08,1,1
4,PAM50 sample type: tumor-adjacent normal,2.9004e-07,1,0
4,PAM50 sample type: NA,4.2678e-07,1,1
4,PAM50: NA,4.2678e-07,1,1
4,vital status: dead,5.0688e-07,1,1
4,system version: 5th,7.8432e-07,1,1
4,PAM50: Normal,4.4531e-06,1,0
4,method of normal sample procurement: Other method (please specify),5.5001e-06,1,1
4,initial pathologic diagnosis method: Fine needle aspiration biopsy,0.001027,1,1
4,menopause status: NA,0.0012972,1,1
4,anatomic neoplasm subdivision: Left,0.0018633,1,1
4,margin status: NA,0.002136,1,1
4,her2 immunohistochemistry level result: NA,0.0024458,1,1
4,axillary lymph node stage method type: NA,0.0025874,1,1
4,cytokeratin immunohistochemistry staining method micrometastasis indicator: NA,0.0029768,1,1
4,breast carcinoma immunohistochemistry pos cell score: NA,0.0052632,0,1
4,race: WHITE,0.016494,0,0
4,immunohistochemistry positive cell score: NA,0.027426,0,0
4,er level cell percentage category: 20-29,0.032028,0,1
4,icd 10: C50.3,0.032028,0,1
4,pathologic N: N1b,0.03259,0,1
4,her2 erbb pos finding cell percent category: NA,0.036979,0,1
4,breast carcinoma surgical procedure name: Modified Radical Mastectomy,0.038383,0,0
4,number of lymphnodes positive by ihc: 2,0.043424,0,1
4,drug name: aromasin,[unknown],0.049729,0,1
4,progesterone receptor level cell percent category: NA,0.051842,0,0
4,drug name: anastrozole,arimidex,bevacizumab,cyclophosphamide,doxorubicin,paclitaxel,taxol,0.097027,0,1
4,drug name: arimidex,cyclophosphamide,docetaxel,doxorubicin,tamoxifen,0.097027,0,1
4,drug name: taxane,arimidex,cytoxan,doxorubicin,0.097027,0,1
4,drug regimen indication: ADJUVANT,PALLIATIVE,0.097027,0,1
4,anatomic neoplasm subdivision: Left Upper Outer Quadrant|Left Lower Outer Quadrant,0.097027,0,1
4,icd 10: C50.8,0.097027,0,1
4,icd o 3 histology: 8490/3,0.097027,0,1
4,pathologic T: T1a,0.097027,0,1
4,pathologic T: T2b,0.097027,0,1
4,surgical procedure purpose other text: Left segmental mastectomy with left axillary lymph node dissection,0.097027,0,1
4,surgical procedure purpose other text: Right segmental mastectomy,0.097027,0,1
4,surgical procedure purpose other text: With sentinel lymph node biopsy (right) with simple mastectomy of left breast,0.097027,0,1
4,surgical procedure purpose other text: modified radical mastectomy with axillary dissection,0.097027,0,1
4,surgical procedure purpose other text: right segmental mastectomy witrh axillary node dissection,0.097027,0,1
4,surgical procedure purpose other text: segmental mastectomy with axillary lymph node dissection,0.097027,0,1
4,surgical procedure purpose other text: with axillary lymph nodes dissection,0.097027,0,1
4,surgical procedure purpose other text: with left lymphatic mapping and left axillary biopsy,0.097027,0,1
4,anatomic treatment site: Distant site,Primary Tumor Field,0.097027,0,1
4,pathologic stage: Stage I,0.0975,0,0
4,drug name: none,0.099113,0,0
4,drug regimen indication: none,0.099113,0,0
4,drug regimen number: none,0.099113,0,0
4,route of administration: none,0.099113,0,0
4,drug therapy ongoing: none,0.099113,0,0
4,icd o 3 site: C50.3,0.10016,0,1
4,initial pathologic diagnosis method: Excisional Biopsy,0.10191,0,0
4,oct embedded: false,0.118,0,0
4,method of normal sample procurement: NA,0.12437,0,0
4,anatomic treatment site: none,0.12728,0,0
4,radiation treatment ongoing: none,0.12728,0,0
4,radiation type: none,0.12728,0,0
4,radiation regimen indication: none,0.12728,0,0
4,pathologic M: MX,0.13492,0,0
4,person neoplasm cancer status: WITH TUMOR,0.14131,0,0
4,breast carcinoma estrogen receptor status: Indeterminate,0.14201,0,1
4,icd o 3 histology: 8541/3,0.14201,0,1
4,icd o 3 histology: 8575/3,0.14201,0,1
4,number of lymphnodes positive by ihc: 4,0.14201,0,1
4,pathologic T: T4d,0.14201,0,1
4,surgical procedure purpose other text: Sentinel lymph node biopsy,0.14201,0,1
4,surgical procedure purpose other text: right segmental mastectomy,0.14201,0,1
4,radiation regimen indication: ADJUVANT,PALLIATIVE,0.14201,0,1
4,er level cell percentage category: NA,0.14652,0,0
4,pathologic T: T1,0.14667,0,0
4,number of lymphnodes positive by ihc: NA,0.14936,0,0
4,drug name: arimidex,0.1807,0,0
4,drug name: cytoxan,tamoxifen,taxotere,0.1848,0,1
4,breast carcinoma progesterone receptor status: Indeterminate,0.1848,0,1
4,pathologic N: N1c,0.1848,0,1
4,surgical procedure purpose other text: with axillary node dissection,0.1848,0,1
4,pathologic N: NX,0.18697,0,1
4,lab proc her2 neu immunohistochemistry receptor status: Positive,0.20398,0,0
4,pathologic stage: Stage IIA,0.21023,0,0
4,pathologic stage: Stage IIIA,0.21467,0,0
4,lab procedure her2 neu in situ hybrid outcome type: NA,0.21547,0,0
4,anatomic neoplasm subdivision: Left Lower Outer Quadrant|Left,0.22548,0,1
4,breast carcinoma surgical procedure name: Simple Mastectomy,0.22978,0,0
4,person neoplasm cancer status: NA,0.26249,0,0
4,icd o 3 site: C50.8,0.26417,0,1
4,anatomic treatment site: Primary Tumor Field,Regional site,0.26417,0,0
4,anatomic neoplasm subdivision: Right Upper Outer Quadrant,0.28452,0,0
4,route of administration: Oral,0.29454,0,0
4,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Upper Outer Quadrant,0.30096,0,1
4,immunohistochemistry positive cell score: 1+,0.30096,0,1
4,surgical procedure purpose other text: Segmental mastectomy with sentinel lymph node biopsy,0.30096,0,0
4,pathologic N: N1,0.32497,0,0
4,pathologic T: T3,0.33522,0,0
4,route of administration: Oral,NA,0.33595,0,1
4,gender: MALE,0.33595,0,0
4,surgical procedure purpose other text: segmental mastectomy,0.33595,0,0
4,lab procedure her2 neu in situ hybrid outcome type: Positive,0.3485,0,0
4,pathologic T: T1b,0.36921,0,0
4,drug therapy ongoing: YES,0.372,0,0
4,histological type: Other  specify,0.39256,0,0
4,tissue prospective collection indicator: YES,0.39718,0,0
4,tissue retrospective collection indicator: NO,0.39718,0,0
4,initial pathologic diagnosis method: Incisional Biopsy,0.40084,0,0
4,prior dx: Yes,0.41055,0,0
4,pathologic stage: NA,0.41623,0,0
4,breast carcinoma surgical procedure name: NA,0.4168,0,0
4,progesterone receptor level cell percent category: 50-59,0.4309,0,0
4,progesterone receptor level cell percent category: 60-69,0.4309,0,0
4,lab procedure her2 neu in situ hybrid outcome type: [Not Evaluated],0.43241,0,0
4,anatomic neoplasm subdivision: Right,0.4589,0,0
4,histological type: Infiltrating Ductal Carcinoma,0.47796,0,0
4,pathologic N: N0,0.48447,0,0
4,drug name: tamoxifen,0.48666,0,0
4,progesterone receptor level cell percent category: 30-39,0.48666,0,0
4,axillary lymph node stage method type: Sentinel node biopsy alone,0.50803,0,0
4,icd o 3 site: C50.5,0.51249,0,0
4,oct embedded: NA,0.51688,0,0
4,sample type: NA,0.51688,0,0
4,normal tissue anatomic site: NA,0.51688,0,0
4,section location: NA,0.51688,0,0
4,drug therapy ongoing: NA,0.51688,0,0
4,anatomic neoplasm subdivision: NA,0.51688,0,0
4,breast carcinoma estrogen receptor status: NA,0.51688,0,0
4,breast carcinoma progesterone receptor status: NA,0.51688,0,0
4,gender: NA,0.51688,0,0
4,icd 10: NA,0.51688,0,0
4,icd o 3 histology: NA,0.51688,0,0
4,icd o 3 site: NA,0.51688,0,0
4,pathologic M: NA,0.51688,0,0
4,pathologic N: NA,0.51688,0,0
4,pathologic T: NA,0.51688,0,0
4,prior dx: NA,0.51688,0,0
4,tissue prospective collection indicator: NA,0.51688,0,0
4,tissue retrospective collection indicator: NA,0.51688,0,0
4,vital status: NA,0.51688,0,0
4,radiation treatment ongoing: NA,0.51688,0,0
4,histological type: NA,0.52251,0,0
4,history of neoadjuvant treatment: NA,0.52251,0,0
4,drug regimen number: 1,0.52484,0,0
4,drug name: NA,0.52813,0,0
4,drug regimen indication: NA,0.53374,0,0
4,anatomic treatment site: NA,0.53374,0,0
4,radiation type: NA,0.53374,0,0
4,radiation regimen indication: NA,0.53374,0,0
4,anatomic neoplasm subdivision: Left Lower Inner Quadrant,0.53705,0,0
4,her2 erbb pos finding cell percent category: 10-19,0.53705,0,0
4,breast carcinoma estrogen receptor status: Positive,0.53858,0,0
4,history of neoadjuvant treatment: No,0.55044,0,0
4,margin status: Close,0.56039,0,0
4,route of administration: NA,0.56163,0,0
4,initial pathologic diagnosis method: Core needle biopsy,0.5653,0,0
4,breast carcinoma progesterone receptor status: Positive,0.57269,0,0
4,lab proc her2 neu immunohistochemistry receptor status: [Not Evaluated],0.57424,0,0
4,lab proc her2 neu immunohistochemistry receptor status: NA,0.5782,0,0
4,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right,0.58257,0,0
4,icd o 3 histology: 8522/3,0.58257,0,0
4,normal tissue anatomic site: BREAST,0.59478,0,0
4,icd o 3 site: C50.9,0.59829,0,0
4,drug regimen number: NA,0.61618,0,0
4,pathologic N: N1mi,0.62369,0,0
4,pathologic N: N2a,0.62995,0,0
4,icd o 3 histology: 8500/3,0.63508,0,0
4,lab proc her2 neu immunohistochemistry receptor status: Negative,0.65559,0,0
4,prior dx: No,0.65724,0,0
4,breast carcinoma progesterone receptor status: Negative,0.65759,0,0
4,gender: FEMALE,0.65815,0,0
4,pathologic T: T4b,0.66082,0,0
4,pathologic M: M0,0.66675,0,0
4,pathologic stage: Stage IIIB,0.67801,0,0
4,tissue prospective collection indicator: NO,0.68087,0,0
4,tissue retrospective collection indicator: YES,0.68087,0,0
4,surgical procedure purpose other text: NA,0.6835,0,0
4,er level cell percentage category: 90-99,0.7108,0,0
4,drug regimen number: 1,2,0.71406,0,0
4,icd o 3 site: C50.4,0.7194,0,0
4,breast carcinoma estrogen receptor status: Negative,0.73791,0,0
4,anatomic neoplasm subdivision: Right Lower Outer Quadrant,0.73863,0,0
4,lab proc her2 neu immunohistochemistry receptor status: Equivocal,0.75137,0,0
4,histological type: Infiltrating Lobular Carcinoma,0.76406,0,0
4,her2 immunohistochemistry level result: 2+,0.76615,0,0
4,icd o 3 histology: 8520/3,0.79856,0,0
4,drug therapy ongoing: NO,YES,0.80234,0,0
4,anatomic neoplasm subdivision: Left Upper Inner Quadrant,0.80913,0,0
4,icd 10: C50.9,0.81075,0,0
4,drug regimen number: 1,2,3,0.81891,0,0
4,anatomic neoplasm subdivision: Left Upper Outer Quadrant|Left,0.81891,0,0
4,pathologic N: N0 (i-),0.82231,0,0
4,pathologic T: T2,0.8352,0,0
4,pathologic N: N2,0.85332,0,0
4,system version: NA,0.86037,0,0
4,er level cell percentage category: <10,0.8813,0,0
4,progesterone receptor level cell percent category: 90-99,0.8813,0,0
4,route of administration: Intravenous (IV),Oral,0.88821,0,0
4,initial pathologic diagnosis method: NA,0.88947,0,0
4,system version: 7th,0.89186,0,0
4,race: NA,0.89457,0,0
4,menopause status: Pre (<6 months since LMP AND no prior bilateral ovariectomy AND not on estrogen replacement),0.89948,0,0
4,progesterone receptor level cell percent category: <10,0.90498,0,0
4,pathologic N: N1a,0.90636,0,0
4,oct embedded: true,0.91227,0,0
4,breast carcinoma immunohistochemistry pos cell score: 3+,0.91819,0,0
4,initial pathologic diagnosis method: Tumor resection,0.9259,0,0
4,pathologic T: T1c,0.93462,0,0
4,margin status: Positive,0.93739,0,0
4,person neoplasm cancer status: TUMOR FREE,0.9446,0,0
4,pathologic stage: Stage IIB,0.94976,0,0
4,breast carcinoma surgical procedure name: Other,0.94985,0,0
4,her2 immunohistochemistry level result: 3+,0.95704,0,0
4,drug regimen indication: ADJUVANT,0.96045,0,0
4,her2 immunohistochemistry level result: 0,0.9706,0,0
4,radiation type: EXTERNAL BEAM,0.97221,0,0
4,menopause status: Post (prior bilateral ovariectomy OR >12 mo since LMP with no prior hysterectomy),0.97342,0,0
4,immunohistochemistry positive cell score: 3+,0.97363,0,0
4,axillary lymph node stage method type: Sentinel lymph node biopsy plus axillary dissection,0.97592,0,0
4,radiation treatment ongoing: NO,0.97968,0,0
4,her2 erbb pos finding cell percent category: <10,0.97993,0,0
4,her2 immunohistochemistry level result: 1+,0.98076,0,0
4,cytokeratin immunohistochemistry staining method micrometastasis indicator: YES,0.98267,0,0
4,anatomic treatment site: Primary Tumor Field,0.98383,0,0
4,lab procedure her2 neu in situ hybrid outcome type: Negative,0.98466,0,0
4,cytokeratin immunohistochemistry staining method micrometastasis indicator: NO,0.98519,0,0
4,breast carcinoma surgical procedure name: Lumpectomy,0.9865,0,0
4,system version: 6th,0.98678,0,0
4,radiation regimen indication: ADJUVANT,0.99113,0,0
4,number of lymphnodes positive by ihc: 0,0.99212,0,0
4,axillary lymph node stage method type: Axillary lymph node dissection alone,0.99223,0,0
4,anatomic neoplasm subdivision: Left Upper Outer Quadrant,0.99576,0,0
4,margin status: Negative,0.99704,0,0
4,drug therapy ongoing: NO,0.99745,0,0
4,vital status: alive,0.99997,0,0
4,section location: BOTTOM,TOP,1,0,0
4,sample type: Metastatic,1,0,0
4,sample type: Primary Tumor,1,0,0
4,tumor necrosis percent: 0,1,0,0
4,tumor necrosis percent: 1,1,0,0
4,tumor necrosis percent: 10,1,0,0
4,tumor necrosis percent: 15,1,0,0
4,tumor necrosis percent: 2,1,0,0
4,tumor necrosis percent: 20,1,0,0
4,tumor necrosis percent: 25,1,0,0
4,tumor necrosis percent: 3,1,0,0
4,tumor necrosis percent: 30,1,0,0
4,tumor necrosis percent: 5,1,0,0
4,tumor nuclei percent: 100,1,0,0
4,tumor nuclei percent: 60,1,0,0
4,tumor nuclei percent: 65,1,0,0
4,tumor nuclei percent: 70,1,0,0
4,tumor nuclei percent: 75,1,0,0
4,tumor nuclei percent: 80,1,0,0
4,tumor nuclei percent: 85,1,0,0
4,tumor nuclei percent: 90,1,0,0
4,tumor nuclei percent: 95,1,0,0
4,tumor nuclei percent: 99,1,0,0
4,method of normal sample procurement: Excisional biopsy,1,0,0
4,section location: BOTTOM,1,0,0
4,drug name: abraxane,carboplatin,herceptin,taxotere,1,0,0
4,drug name: adriamicin,1,0,0
4,drug name: adriamycin+,1,0,0
4,drug name: adriamycin+cyclophosphamid,1,0,0
4,drug name: adriamycin,,1,0,0
4,drug name: adriamycin,anastrozole,cytoxan,1,0,0
4,drug name: adriamycin,anastrozole,cytoxan,exemestane,gemzar,letrozole,tamoxifen,taxol,1,0,0
4,drug name: adriamycin,anastrozole,cytoxan,letrozole,tamoxifen,taxol,1,0,0
4,drug name: adriamycin,anastrozole,cytoxan,taxol,1,0,0
4,drug name: adriamycin,anastrozole,cytoxan,taxol,tamoxifen,1,0,0
4,drug name: adriamycin,arimidex,aromasin,cytoxan,femara,tamoxifen,taxol,1,0,0
4,drug name: adriamycin,arimidex,cyotxan,1,0,0
4,drug name: adriamycin,arimidex,cytoxan,1,0,0
4,drug name: adriamycin,arimidex,cytoxan,docetaxel,e-75,1,0,0
4,drug name: adriamycin,arimidex,cytoxan,docetaxel,herceptin,lapatinib,1,0,0
4,drug name: adriamycin,arimidex,cytoxan,femara,taxol,1,0,0
4,drug name: adriamycin,arimidex,cytoxan,herceptin,taxol,taxotere,1,0,0
4,drug name: adriamycin,arimidex,cytoxan,herceptin,taxotere,1,0,0
4,drug name: adriamycin,arimidex,cytoxan,paclitaxel,1,0,0
4,drug name: adriamycin,arimidex,cytoxan,tamoxifen,1,0,0
4,drug name: adriamycin,arimidex,cytoxan,tamoxifen,taxol,1,0,0
4,drug name: adriamycin,arimidex,cytoxan,tamoxifen,taxol,zometa,1,0,0
4,drug name: adriamycin,arimidex,cytoxan,taxol,1,0,0
4,drug name: adriamycin,arimidex,cytoxan,taxotere,1,0,0
4,drug name: adriamycin,capecetabine,cytoxan,docetaxel,tamoxifen,zometa,1,0,0
4,drug name: adriamycin,carboplatin,cytoxan,gemcitabine,xeloda,1,0,0
4,drug name: adriamycin,cisplatin,exemestane,gemzar,navelbine,taxol,taxotere,xeloda,1,0,0
4,drug name: adriamycin,cyclophosphamide,herceptin,paclitaxel,1,0,0
4,drug name: adriamycin,cyclophosphamide,herceptin,paclitaxel,tamoxifen,triptorelin,zoledronic,1,0,0
4,drug name: adriamycin,cyclophosphamide,taxol,1,0,0
4,drug name: adriamycin,cytoxan,1,0,0
4,drug name: adriamycin,cytoxan,docetaxel,1,0,0
4,drug name: adriamycin,cytoxan,exemestane,letrozole,tamoxifen,xeloda,1,0,0
4,drug name: adriamycin,cytoxan,femara,taxol,1,0,0
4,drug name: adriamycin,cytoxan,femara,taxotere,1,0,0
4,drug name: adriamycin,cytoxan,herceptin,letrozole,tamoxifen,taxol,zoladex,1,0,0
4,drug name: adriamycin,cytoxan,herceptin,tamoxifen,taxol,1,0,0
4,drug name: adriamycin,cytoxan,herceptin,tamoxifen,taxol,zometa,1,0,0
4,drug name: adriamycin,cytoxan,herceptin,taxol,1,0,0
4,drug name: adriamycin,cytoxan,herceptin,taxol,zometa,1,0,0
4,drug name: adriamycin,cytoxan,paclitaxel,tamoxifen,1,0,0
4,drug name: adriamycin,cytoxan,tamoxifen,1,0,0
4,drug name: adriamycin,cytoxan,tamoxifen,taxol,1,0,0
4,drug name: adriamycin,cytoxan,tamoxifen,taxotere,1,0,0
4,drug name: adriamycin,cytoxan,tamoxifen,taxotere,zoladex,1,0,0
4,drug name: adriamycin,cytoxan,taxol,1,0,0
4,drug name: adriamycin,cytoxan,taxotere,1,0,0
4,drug name: adriamycin,cytoxan,taxotere,zometa,1,0,0
4,drug name: adrimycin,arimidex,cyotxan,taxotere,1,0,0
4,drug name: ae-37,adriamycin,arimidex,cytoxan,1,0,0
4,drug name: ae-37,adriamycin,cytoxan,herceptin,paclitaxel,1,0,0
4,drug name: albumin-bound,1,0,0
4,drug name: anastrozole,1,0,0
4,drug name: anastrozole,cytoxan,docetaxel,doxorubicin,letrozole,paclitaxel,1,0,0
4,drug name: anastrozole,cytoxan,docetaxel,exemestane,1,0,0
4,drug name: anastrozole,cytoxan,doxorubicin,paclitaxel,tamoxifen,1,0,0
4,drug name: anastrozole,tamoxifen,1,0,0
4,drug name: anastrozole,zometa,1,0,0
4,drug name: anastrozolum,1,0,0
4,drug name: arimidex,aromasin,1,0,0
4,drug name: arimidex,aromasin,cyclophosphamide,doxorubicin,femara,paclitaxel,tamoxifen,1,0,0
4,drug name: arimidex,aromasin,femara,1,0,0
4,drug name: arimidex,aromasin,hercptin,taxotere,1,0,0
4,drug name: arimidex,bevacizumab,1,0,0
4,drug name: arimidex,bevacizumab,carboplatin,paclitaxel,pemetrexed,1,0,0
4,drug name: arimidex,carboplatin,docetaxel,1,0,0
4,drug name: arimidex,carboplatin,docetaxel,trastuzumab,1,0,0
4,drug name: arimidex,carboplatin,taxol,1,0,0
4,drug name: arimidex,clodronate,cyclophosphamide,doxorubicin,paclitaxel,1,0,0
4,drug name: arimidex,cyclophosphamide,cytoxan,1,0,0
4,drug name: arimidex,cyclophosphamide,docetaxel,1,0,0
4,drug name: arimidex,cyclophosphamide,docetaxel,paclitaxel,1,0,0
4,drug name: arimidex,cyclophosphamide,docetaxel,zolendronic,1,0,0
4,drug name: arimidex,cyclophosphamide,doxorubicin,1,0,0
4,drug name: arimidex,cyclophosphamide,doxorubicin,lapatinib,paclitaxel,1,0,0
4,drug name: arimidex,cyclophosphamide,doxorubicin,paclitaxel,1,0,0
4,drug name: arimidex,cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,1,0,0
4,drug name: arimidex,cyclophosphamide,doxorubicin,taxol,1,0,0
4,drug name: arimidex,cyclophosphamide,doxorubicin,taxotere,1,0,0
4,drug name: arimidex,cyclophosphamide,fluorouracil,methotrexate,1,0,0
4,drug name: arimidex,cyclophosphamide,fluorouracil,methotrexate,tamoxifen,1,0,0
4,drug name: arimidex,cytoxan,tamoxifen,taxotere,1,0,0
4,drug name: arimidex,cytoxan,taxotere,1,0,0
4,drug name: arimidex,fulvestrant,xeloda,zometa,1,0,0
4,drug name: arimidex,herceptin,taxol,1,0,0
4,drug name: arimidex,tamoxifen,1,0,0
4,drug name: armidex,1,0,0
4,drug name: aromasin,1,0,0
4,drug name: aromasin,clodronate,cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,trastuzumab,1,0,0
4,drug name: aromasin,cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,1,0,0
4,drug name: aromasin,cytoxan,taxotere,1,0,0
4,drug name: avastin,clodronic,1,0,0
4,drug name: carboplatin,docetaxel,fareston,tamoxifen,trastuzumab,zoledronic,1,0,0
4,drug name: carboplatin,docetaxel,herceptin,tamoxifen,1,0,0
4,drug name: carboplatin,docetaxel,trastuzumab,1,0,0
4,drug name: carboplatin,femara,herceptin,taxotere,1,0,0
4,drug name: carboplatin,herceptin,taxotere,1,0,0
4,drug name: clodronate,cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,triptorelin,1,0,0
4,drug name: cyclophasphamide,doxorubicin,paclitaxel,1,0,0
4,drug name: cyclophosphamid+metotreksat+,1,0,0
4,drug name: cyclophosphamide,docetaxel,doxorubicin,1,0,0
4,drug name: cyclophosphamide,docetaxel,doxorubicin,paclitaxel,1,0,0
4,drug name: cyclophosphamide,docetaxel,tamoxifen,1,0,0
4,drug name: cyclophosphamide,doxorubicin,1,0,0
4,drug name: cyclophosphamide,doxorubicin,femara,taxotere,1,0,0
4,drug name: cyclophosphamide,doxorubicin,letrozole,1,0,0
4,drug name: cyclophosphamide,doxorubicin,lupron,paclitaxel,tamoxifen,1,0,0
4,drug name: cyclophosphamide,doxorubicin,paclitaxel,1,0,0
4,drug name: cyclophosphamide,doxorubicin,paclitaxel,paclitaxel,1,0,0
4,drug name: cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,1,0,0
4,drug name: cyclophosphamide,doxorubicin,paclitaxel,tamoxifen,trastuzumab,1,0,0
4,drug name: cyclophosphamide,doxorubicin,paclitaxel,trastuzumab,1,0,0
4,drug name: cyclophosphamide,doxorubicin,paclitaxel,zoledronic,1,0,0
4,drug name: cyclophosphamide,doxorubicin,paxlitaxel,tamoxifen,1,0,0
4,drug name: cyclophosphamide,doxorubicin,tamoxifen,1,0,0
4,drug name: cyclophosphamide,doxorubicin,taxol,1,0,0
4,drug name: cyclophosphamide,flourouracil,letrozole,1,0,0
4,drug name: cyclophosphamide,fluorouracil,methotrexate,1,0,0
4,drug name: cyclophosphamide,fluorouracil,methotrexate,tamoxifen,zoladex,1,0,0
4,drug name: cyclophosphamide,taxotere,1,0,0
4,drug name: cytoxan,docetaxel,1,0,0
4,drug name: cytoxan,docetaxel,herceptin,tamoxifen,1,0,0
4,drug name: cytoxan,doxorubicin,paclitaxel,1,0,0
4,drug name: cytoxan,doxorubicin,paclitaxel,tamoxifen,1,0,0
4,drug name: cytoxan,tamoxifen,taxol,1,0,0
4,drug name: cytoxan,taxotere,1,0,0
4,drug name: docetaxel,doxorubicin,na,1,0,0
4,drug name: docetaxel,tamoxifen,1,0,0
4,drug name: doxorubicin+cyclophosphamid,1,0,0
4,drug name: doxorubicine,1,0,0
4,drug name: e-75,exemestane,tamoxifen,1,0,0
4,drug name: femara,1,0,0
4,drug name: fulvestrant,letrozole,1,0,0
4,drug name: herceptin,1,0,0
4,drug name: leuprolide,1,0,0
4,drug name: lupron,tamoxifen,zoladex,1,0,0
4,drug name: nolvadex,1,0,0
4,drug name: tamoxifen,na,1,0,0
4,drug name: tamoxifen,zoladex,1,0,0
4,drug name: tamoxifen,zoladex,zometa,1,0,0
4,drug name: taxotere/cytoxan,1,0,0
4,drug name: tc,1,0,0
4,drug name: trastuzumab,1,0,0
4,drug name: xeloda,1,0,0
4,drug regimen indication: ADJUVANT,NA,1,0,0
4,drug regimen indication: ADJUVANT,OTHER: SPECIFY IN NOTES,1,0,0
4,drug regimen indication: ADJUVANT,PROGRESSION,1,0,0
4,drug regimen indication: ADJUVANT,PROGRESSION,RECURRENCE,1,0,0
4,drug regimen indication: ADJUVANT,RECURRENCE,1,0,0
4,drug regimen indication: OTHER: SPECIFY IN NOTES,1,0,0
4,drug regimen indication: OTHER: SPECIFY IN NOTES,PROGRESSION,1,0,0
4,drug regimen indication: OTHER: SPECIFY IN NOTES,RECURRENCE,1,0,0
4,drug regimen indication: PROGRESSION,RECURRENCE,1,0,0
4,drug regimen number: 1,2,3,4,1,0,0
4,drug regimen number: 1,2,3,4,5,1,0,0
4,drug regimen number: 1,2,3,4,5,6,1,0,0
4,drug regimen number: 1,2,3,4,5,6,7,1,0,0
4,drug regimen number: 1,2,3,4,5,6,7,8,1,0,0
4,drug regimen number: 1,2,3,4,5,6,7,8,9,1,0,0
4,drug regimen number: 1,2,3,4,5,7,1,0,0
4,drug regimen number: 1,3,1,0,0
4,drug regimen number: 1,5,1,0,0
4,drug regimen number: 1,NA,1,0,0
4,drug regimen number: 4x chemotherapy,1,0,0
4,drug regimen number: 4x chemotherapy+hormonotherapy,1,0,0
4,drug regimen number: AC,1,0,0
4,drug regimen number: AC then TH,1,0,0
4,drug regimen number: AC,NA,1,0,0
4,drug regimen number: Arimidex,TC,1,0,0
4,drug regimen number: Arimidex,TCH,1,0,0
4,drug regimen number: Aromasin,1,0,0
4,drug regimen number: CMF,1,0,0
4,drug regimen number: Femara,1,0,0
4,drug regimen number: TAC,TAM,Zoladex,1,0,0
4,drug regimen number: TC regimen,1,0,0
4,drug regimen number: hormone therapy,1,0,0
4,drug regimen number: tamoxifen daily,1,0,0
4,route of administration: Intramuscular (IM),Intravenous (IV),Oral,1,0,0
4,route of administration: Intramuscular (IM),Oral,1,0,0
4,route of administration: Intramuscular (IM),Oral,Subcutaneous (SC),1,0,0
4,route of administration: Intramuscular (IM)|Intravenous (IV),Intravenous (IV),Oral,1,0,0
4,route of administration: Intravenous (IV),1,0,0
4,route of administration: Intravenous (IV),NA,1,0,0
4,route of administration: Intravenous (IV),Oral,NA,1,0,0
4,route of administration: Intravenous (IV),Oral,Subcutaneous (SC),1,0,0
4,route of administration: Oral,Subcutaneous (SC),1,0,0
4,drug therapy ongoing: NO,NA,1,0,0
4,anatomic neoplasm subdivision: Left Lower Inner Quadrant|Left,1,0,0
4,anatomic neoplasm subdivision: Left Lower Inner Quadrant|Left Lower Outer Quadrant|Left,1,0,0
4,anatomic neoplasm subdivision: Left Lower Outer Quadrant,1,0,0
4,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left,1,0,0
4,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Lower Inner Quadrant,1,0,0
4,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Lower Inner Quadrant|Left,1,0,0
4,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Lower Inner Quadrant|Left Lower Outer Quadrant|Left,1,0,0
